transaction_id,date,region,product,channel,transaction_type,amount,cost,margin,customer_id,vendor_id,description
c5755f2c,2023-12-15,Mekong,Training,Contract,Payment,92581.4,62930.95,29650.45,CUST-3876,VEND-9933,Payment - Training - Mekong
9b89b875,2023-12-15,Mekong,Training,Contract,Credit Memo,92874.49,56006.22,36868.27,CUST-8471,VEND-4572,Credit Memo - Training - Mekong
51ab7491,2023-12-15,Mekong,Maintenance,Partner,Payment,85561.72,56520.06,29041.66,CUST-5195,VEND-8252,Payment - Maintenance - Mekong
9c1189e2,2023-12-15,Mekong,Support,Agency,Invoice,91173.51,60018.19,31155.32,CUST-7396,VEND-5039,Invoice - Support - Mekong
1da8d162,2023-12-15,South,Consulting,Agency,Estimate,196776.92,125834.86,70942.06,CUST-5587,VEND-4939,Estimate - Consulting - South
b4ab0af2,2023-12-15,Highlands,Software Dev,Partner,Estimate,118698.82,84836.51,33862.31,CUST-5847,VEND-2214,Estimate - Software Dev - Highlands
9b27f56d,2023-12-15,Central,Software Dev,Direct,Sales Receipt,146224.24,89162.72,57061.52,CUST-4091,VEND-1034,Sales Receipt - Software Dev - Central
d69ab3a5,2023-12-15,Urban,Maintenance,Contract,Invoice,207431.27,141407.53,66023.74,CUST-8974,VEND-4092,Invoice - Maintenance - Urban
5b6d7e85,2023-12-15,Mekong,Maintenance,Partner,Payment,87219.22,54305.59,32913.63,CUST-5132,VEND-8620,Payment - Maintenance - Mekong
42530fee,2023-12-15,North,Consulting,Online,Payment,235352.22,140611.58,94740.64,CUST-6462,VEND-2277,Payment - Consulting - North
8b4d9c4d,2023-12-15,Central,Support,Partner,Payment,94255.49,55604.62,38650.87,CUST-7762,VEND-6422,Payment - Support - Central
77d4492c,2023-12-15,South,Maintenance,Partner,Invoice,132392.09,85654.27,46737.82,CUST-4338,VEND-5413,Invoice - Maintenance - South
fc12d5b9,2023-12-15,Urban,Hardware,Partner,Invoice,183066.82,116865.11,66201.71,CUST-7701,VEND-7345,Invoice - Hardware - Urban
81f10ae1,2023-12-15,Mekong,Hardware,Partner,Invoice,100566.53,64817.57,35748.96,CUST-4295,VEND-3545,Invoice - Hardware - Mekong
136078bb,2023-12-15,Mekong,Hardware,Agency,Invoice,123912.49,73880.75,50031.74,CUST-2001,VEND-8931,Invoice - Hardware - Mekong
6572fefa,2023-12-15,Mekong,Cloud Services,Agency,Payment,147230.88,96555.45,50675.43,CUST-1585,VEND-2137,Payment - Cloud Services - Mekong
c49e1433,2023-12-15,North,Security,Online,Credit Memo,236591.05,150585.85,86005.2,CUST-4869,VEND-3234,Credit Memo - Security - North
96ece09c,2023-12-15,Urban,Software Dev,Partner,Invoice,223653.44,138115.39,85538.05,CUST-1127,VEND-5022,Invoice - Software Dev - Urban
4c6f368e,2023-12-15,Highlands,Analytics,Online,Payment,147759.73,93755.31,54004.42,CUST-8734,VEND-7170,Payment - Analytics - Highlands
72ccf6e8,2023-12-15,Urban,Security,Partner,Invoice,208778.65,124610.65,84168.0,CUST-5851,VEND-4963,Invoice - Security - Urban
444262cb,2023-12-15,South,Security,Direct,Estimate,174178.1,105322.04,68856.06,CUST-1493,VEND-9959,Estimate - Security - South
d67f5e21,2023-12-15,South,Integration,Contract,Estimate,195683.86,126471.07,69212.79,CUST-2496,VEND-6830,Estimate - Integration - South
1c2e38ae,2023-12-15,North,Security,Agency,Sales Receipt,211427.33,136037.98,75389.35,CUST-7491,VEND-9615,Sales Receipt - Security - North
ddb273d1,2023-12-15,Urban,Cloud Services,Partner,Sales Receipt,226085.76,154742.43,71343.33,CUST-7062,VEND-9882,Sales Receipt - Cloud Services - Urban
1c9af79d,2023-12-15,North,Maintenance,Online,Estimate,185264.23,120816.42,64447.81,CUST-5419,VEND-8685,Estimate - Maintenance - North
9819f1bb,2023-12-15,South,Analytics,Contract,Invoice,222122.31,147396.59,74725.72,CUST-6088,VEND-4474,Invoice - Analytics - South
262d0959,2023-12-15,Mekong,Maintenance,Contract,Payment,113906.29,74302.45,39603.84,CUST-7861,VEND-4832,Payment - Maintenance - Mekong
2dfe131d,2023-12-15,North,Support,Direct,Payment,138012.49,90905.79,47106.7,CUST-9316,VEND-9642,Payment - Support - North
a98df3dd,2023-12-15,Urban,Maintenance,Direct,Payment,167060.58,106003.77,61056.81,CUST-3388,VEND-6298,Payment - Maintenance - Urban
e74a07d2,2023-12-15,Highlands,Analytics,Direct,Invoice,113084.27,77124.82,35959.45,CUST-2083,VEND-6153,Invoice - Analytics - Highlands
2dbf1421,2023-12-15,North,Integration,Contract,Payment,220036.41,140212.2,79824.21,CUST-2004,VEND-9665,Payment - Integration - North
56ef5936,2023-12-15,South,Support,Agency,Estimate,141261.37,94849.16,46412.21,CUST-7128,VEND-4491,Estimate - Support - South
c467afae,2023-12-15,North,Cloud Services,Direct,Invoice,198192.99,127195.48,70997.51,CUST-8300,VEND-5167,Invoice - Cloud Services - North
6183eb0e,2023-12-16,Urban,Integration,Direct,Sales Receipt,193899.14,120320.27,73578.87,CUST-3965,VEND-6388,Sales Receipt - Integration - Urban
d29206ff,2023-12-16,Highlands,Hardware,Agency,Invoice,112698.35,73876.84,38821.51,CUST-4145,VEND-9645,Invoice - Hardware - Highlands
9a05509a,2023-12-16,Urban,Software Dev,Direct,Invoice,242728.69,148610.55,94118.14,CUST-6183,VEND-5594,Invoice - Software Dev - Urban
fb68209a,2023-12-16,Urban,Hardware,Online,Payment,246273.95,153322.18,92951.77,CUST-7329,VEND-2557,Payment - Hardware - Urban
25be5e75,2023-12-16,Central,Security,Online,Credit Memo,169647.27,100475.14,69172.13,CUST-3075,VEND-6519,Credit Memo - Security - Central
96bec4ee,2023-12-16,Highlands,Hardware,Agency,Estimate,116299.78,81052.53,35247.25,CUST-1606,VEND-5776,Estimate - Hardware - Highlands
3946cdb4,2023-12-16,Mekong,Analytics,Agency,Sales Receipt,138257.66,94531.57,43726.09,CUST-8369,VEND-2401,Sales Receipt - Analytics - Mekong
d74fde64,2023-12-16,Central,Training,Agency,Invoice,100350.56,69154.89,31195.67,CUST-6674,VEND-5027,Invoice - Training - Central
8f216845,2023-12-16,Mekong,Cloud Services,Direct,Sales Receipt,121794.41,75755.68,46038.73,CUST-7830,VEND-8946,Sales Receipt - Cloud Services - Mekong
92378ac2,2023-12-16,South,Support,Contract,Credit Memo,145419.54,94173.85,51245.69,CUST-2524,VEND-9778,Credit Memo - Support - South
9029b8e7,2023-12-16,Urban,Hardware,Direct,Credit Memo,193577.86,122456.04,71121.82,CUST-9498,VEND-4813,Credit Memo - Hardware - Urban
888f0edc,2023-12-16,Central,Consulting,Partner,Payment,121357.77,73148.61,48209.16,CUST-2843,VEND-8348,Payment - Consulting - Central
aa01a02e,2023-12-16,Central,Consulting,Online,Sales Receipt,171352.86,116365.64,54987.22,CUST-7626,VEND-2843,Sales Receipt - Consulting - Central
3882f6af,2023-12-16,South,Security,Partner,Credit Memo,167551.36,106914.74,60636.62,CUST-7679,VEND-3433,Credit Memo - Security - South
4c1851a8,2023-12-16,Urban,Security,Online,Estimate,267720.59,169760.07,97960.52,CUST-2387,VEND-8083,Estimate - Security - Urban
ceac0dd1,2023-12-16,Mekong,Hardware,Contract,Credit Memo,131657.54,91409.7,40247.84,CUST-5971,VEND-4463,Credit Memo - Hardware - Mekong
f16d810e,2023-12-16,Central,Maintenance,Direct,Payment,107281.77,64486.74,42795.03,CUST-9325,VEND-7476,Payment - Maintenance - Central
3394c015,2023-12-16,Urban,Consulting,Direct,Estimate,223368.18,146942.92,76425.26,CUST-3818,VEND-7975,Estimate - Consulting - Urban
b62e8946,2023-12-16,Central,Software Dev,Online,Payment,196681.95,132821.47,63860.48,CUST-7754,VEND-8939,Payment - Software Dev - Central
16ca8720,2023-12-16,Central,Cloud Services,Partner,Estimate,142461.44,84586.37,57875.07,CUST-8271,VEND-5323,Estimate - Cloud Services - Central
362d956e,2023-12-16,Urban,Analytics,Online,Estimate,301832.33,214676.82,87155.51,CUST-2555,VEND-8783,Estimate - Analytics - Urban
a096e674,2023-12-16,North,Analytics,Agency,Invoice,216994.94,135440.97,81553.97,CUST-1986,VEND-1018,Invoice - Analytics - North
d11360d7,2023-12-16,Highlands,Maintenance,Direct,Payment,84662.2,56153.11,28509.09,CUST-5914,VEND-7652,Payment - Maintenance - Highlands
e8cf453d,2023-12-16,South,Cloud Services,Agency,Estimate,218587.5,131934.66,86652.84,CUST-4715,VEND-9508,Estimate - Cloud Services - South
e69e139e,2023-12-16,Urban,Software Dev,Agency,Payment,284346.05,201051.22,83294.83,CUST-3569,VEND-1427,Payment - Software Dev - Urban
e40d9c2a,2023-12-16,Mekong,Security,Online,Payment,148008.54,104788.17,43220.37,CUST-7987,VEND-3237,Payment - Security - Mekong
7b09d231,2023-12-16,Highlands,Cloud Services,Contract,Estimate,152602.02,104014.26,48587.76,CUST-8468,VEND-5136,Estimate - Cloud Services - Highlands
ab3f2a53,2023-12-16,Urban,Consulting,Direct,Invoice,213764.08,133714.09,80049.99,CUST-7463,VEND-5238,Invoice - Consulting - Urban
37c7f71a,2023-12-16,Urban,Software Dev,Agency,Invoice,274445.79,193116.02,81329.77,CUST-5264,VEND-5261,Invoice - Software Dev - Urban
e87d0f2a,2023-12-16,Mekong,Consulting,Partner,Invoice,116666.83,70821.56,45845.27,CUST-9037,VEND-1010,Invoice - Consulting - Mekong
760805d5,2023-12-16,Highlands,Support,Direct,Credit Memo,76887.91,47748.78,29139.13,CUST-5509,VEND-9788,Credit Memo - Support - Highlands
4cdb8428,2023-12-16,North,Analytics,Contract,Payment,254380.52,157897.41,96483.11,CUST-2042,VEND-8181,Payment - Analytics - North
1fb61848,2023-12-16,Urban,Training,Agency,Estimate,164467.89,99456.0,65011.89,CUST-2890,VEND-7432,Estimate - Training - Urban
070be393,2023-12-16,Highlands,Hardware,Direct,Invoice,99768.33,61307.73,38460.6,CUST-5422,VEND-6005,Invoice - Hardware - Highlands
840e3829,2023-12-16,Central,Analytics,Partner,Payment,136268.79,89263.75,47005.04,CUST-6702,VEND-1369,Payment - Analytics - Central
98ec7c7d,2023-12-16,Urban,Support,Partner,Payment,147212.59,94390.98,52821.61,CUST-2645,VEND-1140,Payment - Support - Urban
6e739904,2023-12-16,Highlands,Analytics,Online,Sales Receipt,138908.4,82090.02,56818.38,CUST-9402,VEND-6686,Sales Receipt - Analytics - Highlands
857ecec6,2023-12-16,South,Analytics,Agency,Payment,203176.87,122610.66,80566.21,CUST-2310,VEND-3099,Payment - Analytics - South
05cf95df,2023-12-16,Central,Consulting,Agency,Invoice,143235.49,99993.65,43241.84,CUST-5973,VEND-3919,Invoice - Consulting - Central
545f04a0,2023-12-16,South,Hardware,Partner,Estimate,156351.53,94261.84,62089.69,CUST-7629,VEND-3030,Estimate - Hardware - South
b4c35888,2023-12-16,North,Cloud Services,Partner,Invoice,199739.32,118289.94,81449.38,CUST-3011,VEND-2623,Invoice - Cloud Services - North
d4bedca4,2023-12-16,Central,Consulting,Agency,Invoice,148738.23,104226.55,44511.68,CUST-5959,VEND-5712,Invoice - Consulting - Central
33deb911,2023-12-16,Mekong,Maintenance,Agency,Credit Memo,99165.66,66461.57,32704.09,CUST-4956,VEND-1057,Credit Memo - Maintenance - Mekong
6035ae8a,2023-12-16,Urban,Maintenance,Partner,Estimate,158628.16,97920.43,60707.73,CUST-5758,VEND-5999,Estimate - Maintenance - Urban
b237b729,2023-12-16,Mekong,Consulting,Contract,Invoice,146867.37,97047.28,49820.09,CUST-3838,VEND-7968,Invoice - Consulting - Mekong
f580197b,2023-12-16,South,Hardware,Agency,Estimate,177438.24,116628.82,60809.42,CUST-8386,VEND-3903,Estimate - Hardware - South
614bc722,2023-12-16,Mekong,Consulting,Online,Credit Memo,155890.59,104790.34,51100.25,CUST-9330,VEND-6819,Credit Memo - Consulting - Mekong
9caa103f,2023-12-16,Central,Cloud Services,Contract,Payment,184027.23,118378.37,65648.86,CUST-2548,VEND-1547,Payment - Cloud Services - Central
238d714d,2023-12-16,Mekong,Cloud Services,Agency,Estimate,148670.39,99371.84,49298.55,CUST-1756,VEND-4271,Estimate - Cloud Services - Mekong
401c685a,2023-12-16,Urban,Cloud Services,Direct,Estimate,232323.15,138126.25,94196.9,CUST-2886,VEND-7193,Estimate - Cloud Services - Urban
5a58c4f9,2023-12-16,Highlands,Hardware,Agency,Invoice,114001.69,76875.35,37126.34,CUST-6114,VEND-8006,Invoice - Hardware - Highlands
477127ff,2023-12-16,Highlands,Security,Agency,Invoice,120395.34,78970.27,41425.07,CUST-4175,VEND-2416,Invoice - Security - Highlands
96e81dcd,2023-12-16,South,Software Dev,Online,Credit Memo,240926.96,145569.58,95357.38,CUST-5956,VEND-2655,Credit Memo - Software Dev - South
894868c8,2023-12-16,Urban,Support,Online,Credit Memo,195144.48,139147.8,55996.68,CUST-5489,VEND-7904,Credit Memo - Support - Urban
f1baca33,2023-12-16,South,Maintenance,Contract,Payment,160472.61,95748.05,64724.56,CUST-6890,VEND-2486,Payment - Maintenance - South
e1520b42,2023-12-16,South,Maintenance,Online,Estimate,166627.19,118747.18,47880.01,CUST-5488,VEND-5218,Estimate - Maintenance - South
2f353769,2023-12-16,South,Software Dev,Direct,Invoice,200550.1,139439.27,61110.83,CUST-7805,VEND-8878,Invoice - Software Dev - South
ded133ed,2023-12-16,South,Analytics,Agency,Credit Memo,201452.43,133475.86,67976.57,CUST-7868,VEND-2255,Credit Memo - Analytics - South
46a3ad4a,2023-12-16,South,Security,Partner,Payment,167148.01,110559.13,56588.88,CUST-2432,VEND-2395,Payment - Security - South
0102601d,2023-12-16,Mekong,Security,Online,Sales Receipt,160690.94,96622.87,64068.07,CUST-8454,VEND-5010,Sales Receipt - Security - Mekong
2fccd981,2023-12-16,North,Support,Contract,Invoice,156494.8,97306.37,59188.43,CUST-9424,VEND-9398,Invoice - Support - North
ababc386,2023-12-16,Highlands,Analytics,Direct,Payment,119115.51,76101.3,43014.21,CUST-7255,VEND-7801,Payment - Analytics - Highlands
5ac3948d,2023-12-16,North,Hardware,Agency,Estimate,194276.76,137102.57,57174.19,CUST-6687,VEND-6017,Estimate - Hardware - North
5d117f8c,2023-12-16,Central,Cloud Services,Partner,Invoice,145210.11,89614.45,55595.66,CUST-6044,VEND-6889,Invoice - Cloud Services - Central
45923d50,2023-12-16,Highlands,Consulting,Agency,Invoice,121030.93,85243.03,35787.9,CUST-7138,VEND-3596,Invoice - Consulting - Highlands
6d798ccd,2023-12-16,Central,Analytics,Agency,Estimate,155875.19,101411.15,54464.04,CUST-4421,VEND-5614,Estimate - Analytics - Central
b7afd68d,2023-12-16,North,Consulting,Online,Payment,241984.1,157962.73,84021.37,CUST-7130,VEND-2645,Payment - Consulting - North
ced63d04,2023-12-16,North,Cloud Services,Online,Invoice,251416.43,157019.58,94396.85,CUST-8553,VEND-9925,Invoice - Cloud Services - North
0ba20711,2023-12-16,North,Hardware,Direct,Credit Memo,167078.33,105659.06,61419.27,CUST-2939,VEND-9793,Credit Memo - Hardware - North
eed053a6,2023-12-16,Central,Cloud Services,Direct,Invoice,148474.66,86999.8,61474.86,CUST-2724,VEND-4273,Invoice - Cloud Services - Central
525f9fd1,2023-12-16,Urban,Maintenance,Agency,Invoice,194025.85,117329.32,76696.53,CUST-4505,VEND-3005,Invoice - Maintenance - Urban
b73481c4,2023-12-16,Central,Training,Contract,Payment,105887.65,71913.92,33973.73,CUST-2687,VEND-5975,Payment - Training - Central
252a0120,2023-12-16,South,Training,Online,Payment,143306.33,98321.93,44984.4,CUST-5758,VEND-6780,Payment - Training - South
89b7c826,2023-12-16,North,Training,Online,Payment,162480.23,103544.62,58935.61,CUST-2756,VEND-4298,Payment - Training - North
e998ee4a,2023-12-16,Mekong,Training,Contract,Payment,93979.43,61012.21,32967.22,CUST-2058,VEND-7796,Payment - Training - Mekong
2d2c3508,2023-12-16,Urban,Maintenance,Agency,Sales Receipt,191028.2,132744.3,58283.9,CUST-1073,VEND-7462,Sales Receipt - Maintenance - Urban
ac5631fa,2023-12-16,Urban,Cloud Services,Partner,Estimate,241254.15,152887.25,88366.9,CUST-4530,VEND-4433,Estimate - Cloud Services - Urban
3af152e1,2023-12-16,Highlands,Analytics,Agency,Sales Receipt,127064.59,74887.81,52176.78,CUST-3379,VEND-1794,Sales Receipt - Analytics - Highlands
e98d3d3f,2023-12-16,Central,Training,Contract,Invoice,106423.61,75642.54,30781.07,CUST-4807,VEND-1602,Invoice - Training - Central
d9b8aabd,2023-12-16,South,Hardware,Contract,Payment,195992.77,116264.38,79728.39,CUST-3307,VEND-3392,Payment - Hardware - South
c3f26b84,2023-12-16,North,Hardware,Agency,Invoice,202065.69,119344.78,82720.91,CUST-1125,VEND-3566,Invoice - Hardware - North
087272fe,2023-12-16,Highlands,Integration,Online,Invoice,134137.41,82119.65,52017.76,CUST-4658,VEND-4319,Invoice - Integration - Highlands
3f885d7d,2023-12-16,Central,Integration,Direct,Payment,133462.95,94528.12,38934.83,CUST-9002,VEND-5587,Payment - Integration - Central
2336235b,2023-12-16,South,Training,Agency,Invoice,128153.15,81976.76,46176.39,CUST-7721,VEND-4599,Invoice - Training - South
341d1399,2023-12-16,Mekong,Cloud Services,Agency,Credit Memo,143895.56,87993.44,55902.12,CUST-8523,VEND-6345,Credit Memo - Cloud Services - Mekong
8b3735fb,2023-12-16,Highlands,Integration,Direct,Invoice,106369.62,65425.18,40944.44,CUST-8745,VEND-9337,Invoice - Integration - Highlands
9536a5dd,2023-12-16,North,Hardware,Direct,Estimate,173107.86,114462.72,58645.14,CUST-1883,VEND-6144,Estimate - Hardware - North
c0990631,2023-12-16,South,Support,Agency,Credit Memo,147219.4,89413.09,57806.31,CUST-6517,VEND-4370,Credit Memo - Support - South
6f9506db,2023-12-16,North,Software Dev,Partner,Payment,198083.91,134563.42,63520.49,CUST-1719,VEND-7795,Payment - Software Dev - North
8785a545,2023-12-16,Highlands,Training,Direct,Invoice,70370.42,47492.88,22877.54,CUST-9234,VEND-4426,Invoice - Training - Highlands
5b6a0b12,2023-12-16,South,Maintenance,Partner,Invoice,132425.23,78732.87,53692.36,CUST-2121,VEND-7751,Invoice - Maintenance - South
d439b970,2023-12-16,Central,Integration,Partner,Payment,124920.92,88975.92,35945.0,CUST-3063,VEND-7203,Payment - Integration - Central
2d89b46c,2023-12-16,Central,Support,Contract,Credit Memo,115488.04,76177.62,39310.42,CUST-3797,VEND-5963,Credit Memo - Support - Central
c9ac74fe,2023-12-16,Urban,Integration,Agency,Credit Memo,222688.31,144813.27,77875.04,CUST-3911,VEND-1844,Credit Memo - Integration - Urban
b874454c,2023-12-16,Urban,Analytics,Contract,Invoice,263836.1,155547.18,108288.92,CUST-9210,VEND-7279,Invoice - Analytics - Urban
84df5648,2023-12-16,Urban,Consulting,Direct,Payment,215303.9,130808.34,84495.56,CUST-5711,VEND-2916,Payment - Consulting - Urban
73df279e,2023-12-16,Urban,Consulting,Direct,Payment,222713.12,145117.08,77596.04,CUST-2929,VEND-7231,Payment - Consulting - Urban
7b7c91ee,2023-12-16,Central,Training,Partner,Payment,82215.48,50614.73,31600.75,CUST-1598,VEND-6771,Payment - Training - Central
cb257bd9,2023-12-16,South,Integration,Agency,Payment,186910.4,132402.69,54507.71,CUST-4604,VEND-2782,Payment - Integration - South
f584b9aa,2023-12-16,Mekong,Integration,Partner,Payment,107981.17,63466.35,44514.82,CUST-6808,VEND-4294,Payment - Integration - Mekong
632999d5,2023-12-16,South,Training,Contract,Credit Memo,132388.86,84149.45,48239.41,CUST-5130,VEND-4495,Credit Memo - Training - South
2dd4aadc,2023-12-16,Urban,Maintenance,Contract,Invoice,196390.29,130161.41,66228.88,CUST-5533,VEND-3618,Invoice - Maintenance - Urban
9f06d6df,2023-12-16,Central,Cloud Services,Online,Invoice,190540.04,111862.77,78677.27,CUST-4536,VEND-3703,Invoice - Cloud Services - Central
b22a07d3,2023-12-16,North,Hardware,Agency,Sales Receipt,190448.48,117772.32,72676.16,CUST-5568,VEND-6557,Sales Receipt - Hardware - North
c94071a7,2023-12-16,South,Support,Partner,Invoice,121052.2,71073.88,49978.32,CUST-5084,VEND-8529,Invoice - Support - South
deb3b553,2023-12-16,North,Support,Partner,Payment,127383.65,85814.04,41569.61,CUST-1431,VEND-9984,Payment - Support - North
9fe815a2,2023-12-16,South,Training,Agency,Payment,121925.12,86243.42,35681.7,CUST-8000,VEND-5678,Payment - Training - South
b508d389,2023-12-16,Mekong,Security,Contract,Payment,146693.49,93471.77,53221.72,CUST-6870,VEND-6188,Payment - Security - Mekong
08b44d71,2023-12-16,North,Cloud Services,Partner,Sales Receipt,194681.63,129803.32,64878.31,CUST-6356,VEND-7272,Sales Receipt - Cloud Services - North
183e4fab,2023-12-16,Central,Support,Contract,Credit Memo,112866.4,79351.05,33515.35,CUST-5310,VEND-6984,Credit Memo - Support - Central
2962beb5,2023-12-16,North,Support,Direct,Payment,138580.75,97791.21,40789.54,CUST-9448,VEND-4979,Payment - Support - North
5f81fd0d,2023-12-16,South,Cloud Services,Contract,Invoice,222197.8,157770.8,64427.0,CUST-3580,VEND-4419,Invoice - Cloud Services - South
69372184,2023-12-16,Central,Hardware,Partner,Payment,117028.45,82227.72,34800.73,CUST-8509,VEND-5044,Payment - Hardware - Central
c1f93693,2023-12-16,North,Training,Direct,Payment,121940.93,75617.28,46323.65,CUST-4399,VEND-8039,Payment - Training - North
b039034b,2023-12-16,North,Hardware,Direct,Payment,170179.02,107989.21,62189.81,CUST-2194,VEND-8268,Payment - Hardware - North
61ec2c2c,2023-12-16,Urban,Analytics,Contract,Invoice,268138.42,174699.88,93438.54,CUST-5706,VEND-6294,Invoice - Analytics - Urban
8ffe9720,2023-12-16,Mekong,Integration,Partner,Invoice,106898.62,69950.43,36948.19,CUST-5299,VEND-8789,Invoice - Integration - Mekong
e27cc631,2023-12-16,Highlands,Integration,Partner,Payment,101479.84,63231.65,38248.19,CUST-6779,VEND-4745,Payment - Integration - Highlands
47d87509,2023-12-16,Highlands,Maintenance,Partner,Invoice,85214.08,55695.03,29519.05,CUST-4543,VEND-2959,Invoice - Maintenance - Highlands
83d99dc7,2023-12-16,Urban,Training,Agency,Payment,152383.95,92008.39,60375.56,CUST-5534,VEND-4481,Payment - Training - Urban
19a42f2e,2023-12-16,Urban,Hardware,Online,Invoice,237344.99,150816.66,86528.33,CUST-6942,VEND-7251,Invoice - Hardware - Urban
97452405,2023-12-16,Mekong,Hardware,Direct,Payment,112132.09,67270.11,44861.98,CUST-6868,VEND-5485,Payment - Hardware - Mekong
495bf75e,2023-12-16,Highlands,Maintenance,Agency,Payment,94798.06,64848.6,29949.46,CUST-6292,VEND-8023,Payment - Maintenance - Highlands
cdc4b38d,2023-12-16,Highlands,Software Dev,Contract,Sales Receipt,160671.56,111903.43,48768.13,CUST-4353,VEND-7738,Sales Receipt - Software Dev - Highlands
1ecd4d48,2023-12-16,Central,Support,Contract,Sales Receipt,112761.46,68815.71,43945.75,CUST-9020,VEND-7533,Sales Receipt - Support - Central
0b6d082a,2023-12-16,Highlands,Hardware,Online,Invoice,127963.64,90165.53,37798.11,CUST-2537,VEND-4015,Invoice - Hardware - Highlands
67bd456d,2023-12-16,North,Analytics,Online,Estimate,235093.82,141328.65,93765.17,CUST-3007,VEND-4642,Estimate - Analytics - North
b5514a5e,2023-12-16,Highlands,Integration,Online,Estimate,130107.97,81255.16,48852.81,CUST-1376,VEND-9195,Estimate - Integration - Highlands
832b0bc6,2023-12-16,Mekong,Integration,Agency,Payment,118617.04,74914.16,43702.88,CUST-5212,VEND-9495,Payment - Integration - Mekong
71fc92f4,2023-12-16,Highlands,Support,Partner,Estimate,75012.21,46082.64,28929.57,CUST-1588,VEND-8254,Estimate - Support - Highlands
0a28dfe8,2023-12-16,Mekong,Integration,Agency,Sales Receipt,126593.4,82245.22,44348.18,CUST-3412,VEND-6640,Sales Receipt - Integration - Mekong
0034b579,2023-12-16,North,Security,Online,Credit Memo,245544.34,165357.74,80186.6,CUST-7710,VEND-7727,Credit Memo - Security - North
9a8c618f,2023-12-16,Urban,Software Dev,Contract,Invoice,301271.07,198737.05,102534.02,CUST-6174,VEND-7400,Invoice - Software Dev - Urban
f41597ea,2023-12-16,Highlands,Support,Agency,Sales Receipt,88500.68,58789.37,29711.31,CUST-4828,VEND-8656,Sales Receipt - Support - Highlands
dafb3cd6,2023-12-16,North,Analytics,Agency,Payment,220055.44,133906.76,86148.68,CUST-7127,VEND-8255,Payment - Analytics - North
02eca480,2023-12-16,Central,Analytics,Contract,Payment,171562.82,111209.14,60353.68,CUST-7272,VEND-8760,Payment - Analytics - Central
ef685a2d,2023-12-16,Urban,Consulting,Contract,Invoice,264806.48,162421.35,102385.13,CUST-5027,VEND-4395,Invoice - Consulting - Urban
9fb95936,2023-12-16,Highlands,Hardware,Contract,Credit Memo,120521.01,74503.95,46017.06,CUST-3094,VEND-4755,Credit Memo - Hardware - Highlands
c6a5f631,2023-12-16,Mekong,Cloud Services,Contract,Estimate,153081.0,105295.98,47785.02,CUST-5227,VEND-6977,Estimate - Cloud Services - Mekong
8fbba7cb,2023-12-16,Mekong,Integration,Contract,Payment,144524.48,91675.82,52848.66,CUST-1526,VEND-5105,Payment - Integration - Mekong
45c9377a,2023-12-16,Highlands,Training,Agency,Payment,76576.15,45473.25,31102.9,CUST-3391,VEND-9336,Payment - Training - Highlands
78255eb5,2023-12-16,South,Software Dev,Online,Payment,253510.52,152293.02,101217.5,CUST-5763,VEND-8046,Payment - Software Dev - South
7012919b,2023-12-16,Mekong,Maintenance,Partner,Invoice,90537.38,57969.2,32568.18,CUST-3137,VEND-9311,Invoice - Maintenance - Mekong
c356490d,2023-12-16,South,Analytics,Partner,Credit Memo,169704.78,116771.66,52933.12,CUST-9843,VEND-1931,Credit Memo - Analytics - South
1dbecdfe,2023-12-16,North,Software Dev,Online,Payment,267447.72,170919.96,96527.76,CUST-7290,VEND-2079,Payment - Software Dev - North
96492781,2023-12-16,Mekong,Maintenance,Agency,Credit Memo,102759.54,69291.51,33468.03,CUST-7695,VEND-3897,Credit Memo - Maintenance - Mekong
5e295ce8,2023-12-16,Central,Training,Online,Invoice,112112.93,78496.46,33616.47,CUST-1104,VEND-1447,Invoice - Training - Central
50574b7f,2023-12-16,Central,Analytics,Agency,Estimate,158460.88,107223.41,51237.47,CUST-2961,VEND-1731,Estimate - Analytics - Central
40116b60,2023-12-16,South,Analytics,Partner,Invoice,175184.22,116616.38,58567.84,CUST-2940,VEND-4371,Invoice - Analytics - South
bc462076,2023-12-16,Mekong,Software Dev,Direct,Payment,137063.18,92653.31,44409.87,CUST-3717,VEND-8206,Payment - Software Dev - Mekong
f2dd17c5,2023-12-16,Central,Cloud Services,Contract,Sales Receipt,181638.86,108649.19,72989.67,CUST-5640,VEND-4041,Sales Receipt - Cloud Services - Central
2bcd4acc,2023-12-16,South,Software Dev,Contract,Credit Memo,244147.51,164651.56,79495.95,CUST-1486,VEND-8320,Credit Memo - Software Dev - South
a346f7d4,2023-12-17,North,Software Dev,Direct,Payment,228668.68,135301.07,93367.61,CUST-8140,VEND-2877,Payment - Software Dev - North
98447b9c,2023-12-17,North,Software Dev,Direct,Invoice,225603.77,153049.3,72554.47,CUST-2488,VEND-1856,Invoice - Software Dev - North
33059970,2023-12-17,Urban,Training,Direct,Payment,142272.88,99615.59,42657.29,CUST-8984,VEND-2789,Payment - Training - Urban
bd98f01a,2023-12-17,South,Security,Partner,Payment,171859.85,115723.24,56136.61,CUST-7787,VEND-2795,Payment - Security - South
60982f61,2023-12-17,Urban,Security,Agency,Sales Receipt,242740.53,159496.04,83244.49,CUST-2881,VEND-3391,Sales Receipt - Security - Urban
